,country,year,co2,co2_per_gdp,share_global_co2,co2_per_capita,co2_per_unit_energy,primary_energy_consumption,energy_per_capita,energy_per_gdp,population,gdp,group1,group2,group3,group4,group5,growth_co2,growth_primary_energy,growth_pop
2078,South Africa,2015,451.59,0.698,1.283,8.154,0.319,1417.212,25587.903,2.19,55386000.0,647000000000.0,0.0,0.0,0.0,0.0,0.0,2.524192289683159,3.002078397374893,1.8571575960794429
2079,South Africa,2016,460.043,0.71,1.306,8.185,0.319,1440.72,25631.941,2.223,56208000.0,648000000000.0,0.0,0.0,0.0,0.0,0.0,2.5901592008740444,3.0684628613545164,1.8995615166365747
2080,Spain,1965,71.02,0.298,0.63,2.209,0.214,331.911,10325.115,1.395,32146000.0,238000000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,Spain,1966,77.617,0.307,0.658,2.389,0.207,374.208,11516.929,1.479,32492000.0,253000000000.0,0.0,1.0,0.0,0.0,0.0,0.092889326950155,0.1274347641385794,0.010763392023890997
2082,Spain,1967,86.394,0.322,0.71,2.632,0.213,405.229,12343.243,1.512,32830000.0,268000000000.0,0.0,1.0,0.0,0.0,0.0,0.2164742326105324,0.22089656564560978,0.02127791949231631
2083,Spain,1968,97.017,0.343,0.756,2.925,0.228,426.192,12849.094,1.506,33169000.0,283000000000.0,0.0,1.0,0.0,0.0,0.0,0.3660518163897494,0.28405506295362315,0.031823555030174824
2084,Spain,1969,96.737,0.316,0.707,2.886,0.201,481.542,14366.675,1.574,33518000.0,306000000000.0,0.0,1.0,0.0,0.0,0.0,0.36210926499577584,0.45081663457975174,0.042680271262365455
2085,Spain,1970,116.766,0.374,0.788,3.446,0.224,520.853,15371.641,1.669,33884000.0,312000000000.0,0.0,1.0,0.0,0.0,0.0,0.6441284145311181,0.5692550111325022,0.05406582467492067
2086,Spain,1971,128.459,0.396,0.833,3.749,0.224,572.919,16719.249,1.768,34267000.0,324000000000.0,0.0,1.0,0.0,0.0,0.0,0.8087721768515912,0.726122364127733,0.06598021526784048
2087,Spain,1972,144.716,0.41,0.896,4.175,0.235,615.082,17744.124,1.742,34664000.0,353000000000.0,0.0,1.0,0.0,0.0,0.0,1.037679526893833,0.8531534055816168,0.07833011883282523
2088,Spain,1973,154.957,0.412,0.911,4.419,0.229,677.537,19320.116,1.802,35069000.0,376000000000.0,0.0,1.0,0.0,0.0,0.0,1.1818783441284146,1.04132131806418,0.09092888695327568
2089,Spain,1974,172.666,0.438,1.02,4.867,0.244,706.795,19923.181,1.794,35476000.0,394000000000.0,0.0,1.0,0.0,0.0,0.0,1.4312306392565475,1.129471454697193,0.10358987121259254
2090,Spain,1975,181.053,0.449,1.071,5.046,0.249,726.712,20254.531,1.803,35879000.0,403000000000.0,0.0,1.0,0.0,0.0,0.0,1.5493241340467474,1.1894785047798957,0.11612642319417657
2091,Spain,1976,197.746,0.464,1.111,5.451,0.254,778.399,21457.085,1.827,36277000.0,426000000000.0,0.0,1.0,0.0,0.0,0.0,1.7843705998310337,1.3452039854057263,0.12850743482859453
2092,Spain,1977,194.829,0.436,1.065,5.313,0.243,801.858,21868.657,1.794,36667000.0,447000000000.0,0.0,1.0,0.0,0.0,0.0,1.7432976626302452,1.4158825709301588,0.14063958190754683
2093,Spain,1978,199.514,0.427,1.052,5.386,0.248,805.075,21735.291,1.724,37040000.0,467000000000.0,0.0,1.0,0.0,0.0,0.0,1.8092649957758382,1.4255749282187093,0.1522428918061345
2094,Spain,1979,202.746,0.423,1.042,5.423,0.234,866.552,23177.895,1.809,37387000.0,479000000000.0,0.0,1.0,0.0,0.0,0.0,1.8547733032948466,1.6107962676741658,0.16303739189945873
2095,Spain,1980,213.911,0.427,1.104,5.674,0.244,876.137,23240.95,1.749,37698000.0,501000000000.0,0.0,1.0,0.0,0.0,0.0,2.0119825401295413,1.639674491053324,0.17271200149318733
2096,Spain,1981,206.096,0.433,1.094,5.428,0.233,884.885,23303.628,1.859,37972000.0,476000000000.0,0.0,1.0,0.0,0.0,0.0,1.9019431146156016,1.6660309540810636,0.18123561251788714
2097,Spain,1982,208.598,0.449,1.115,5.459,0.236,883.173,23113.656,1.899,38210000.0,465000000000.0,0.0,1.0,0.0,0.0,0.0,1.9371726274288938,1.6608729448556991,0.18863933304299135
2098,Spain,1983,203.435,0.445,1.078,5.296,0.225,903.677,23525.299,1.977,38413000.0,457000000000.0,0.0,1.0,0.0,0.0,0.0,1.8644747958321604,1.7226485413258377,0.19495427113793318
2099,Spain,1984,197.667,0.445,1.018,5.123,0.216,914.301,23694.544,2.059,38587000.0,444000000000.0,0.0,1.0,0.0,0.0,0.0,1.7832582371163055,1.7546571219393154,0.20036707521931188
2100,Spain,1985,199.931,0.449,0.994,5.162,0.221,906.005,23390.429,2.036,38734000.0,445000000000.0,0.0,1.0,0.0,0.0,0.0,1.81513658124472,1.7296624697584595,0.2049399614259939
2101,Spain,1986,189.112,0.395,0.927,4.867,0.204,925.086,23808.054,1.931,38856000.0,479000000000.0,0.0,1.0,0.0,0.0,0.0,1.6627992114897212,1.7871507723455986,0.20873514589684564
2102,Spain,1987,189.507,0.362,0.9,4.865,0.198,958.658,24610.013,1.833,38954000.0,523000000000.0,0.0,1.0,0.0,0.0,0.0,1.6683610250633627,1.8882983691411255,0.21178373670130032
2103,Spain,1988,197.457,0.346,0.903,5.058,0.198,997.583,25553.493,1.75,39039000.0,570000000000.0,0.0,1.0,0.0,0.0,0.0,1.7803013235708252,2.005573783333484,0.21442792260312324
2104,Spain,1989,224.885,0.363,1.013,5.749,0.214,1050.251,26847.589,1.694,39119000.0,620000000000.0,0.0,1.0,0.0,0.0,0.0,2.166502393691918,2.1642548755539885,0.21691656815778013
2105,Spain,1990,231.214,0.35,1.019,5.898,0.22,1049.144,26761.817,1.59,39203000.0,660000000000.0,0.0,1.0,0.0,0.0,0.0,2.2556181357364125,2.160919644121466,0.21952964599016986
2106,Spain,1991,240.953,0.342,1.04,6.131,0.222,1086.018,27634.752,1.543,39299000.0,704000000000.0,0.0,1.0,0.0,0.0,0.0,2.3927485215432274,2.272015690953298,0.2225160206557581
2107,Spain,1992,249.813,0.346,1.113,6.339,0.219,1141.762,28970.636,1.584,39411000.0,721000000000.0,0.0,1.0,0.0,0.0,0.0,2.5175021120811043,2.439964327786665,0.22600012443227774
2108,Spain,1993,241.195,0.332,1.063,6.101,0.219,1102.518,27887.854,1.517,39534000.0,727000000000.0,0.0,1.0,0.0,0.0,0.0,2.3961560123908763,2.321727812576263,0.22982641697256267
2109,Spain,1994,253.661,0.332,1.11,6.396,0.22,1154.337,29105.834,1.513,39660000.0,763000000000.0,0.0,1.0,0.0,0.0,0.0,2.571684032666855,2.4778509901750767,0.23374603372114727
2110,Spain,1995,267.417,0.331,1.146,6.721,0.223,1200.691,30177.98,1.484,39787000.0,809000000000.0,0.0,1.0,0.0,0.0,0.0,2.7653759504364968,2.617508910521194,0.23769675853916505
2111,Spain,1996,254.795,0.306,1.059,6.384,0.205,1243.508,31158.59,1.491,39909000.0,834000000000.0,0.0,1.0,0.0,0.0,0.0,2.587651365812447,2.7465103597048603,0.2414919430100168
2112,Spain,1997,267.306,0.297,1.105,6.677,0.203,1314.639,32837.248,1.462,40035000.0,899000000000.0,0.0,1.0,0.0,0.0,0.0,2.7638130104196,2.960817809593535,0.24541155975860138
2113,Spain,1998,276.022,0.285,1.145,6.866,0.2,1377.381,34261.497,1.424,40202000.0,967000000000.0,0.0,1.0,0.0,0.0,0.0,2.8865390030977194,3.149850411706753,0.25060660735394763
2114,Spain,1999,299.499,0.294,1.226,7.403,0.21,1423.262,35182.224,1.395,40454000.0,1020000000000.0,0.0,1.0,0.0,0.0,0.0,3.2171078569417073,3.2880832512330107,0.25844584085111677
2115,Spain,2000,311.267,0.286,1.239,7.624,0.207,1503.557,36829.323,1.379,40825000.0,1090000000000.0,0.0,1.0,0.0,0.0,0.0,3.3828076598141372,3.530000512185495,0.26998693461083806
2116,Spain,2001,313.12,0.277,1.236,7.578,0.199,1572.806,38064.952,1.392,41319000.0,1130000000000.0,0.0,1.0,0.0,0.0,0.0,3.4088989017178264,3.7386377673532962,0.2853543209108443
2117,Spain,2002,333.38,0.28,1.287,7.953,0.209,1596.133,38075.68,1.341,41920000.0,1190000000000.0,0.0,1.0,0.0,0.0,0.0,3.694170656153197,3.8089186559047454,0.30405027064020407
2118,Spain,2003,337.589,0.286,1.242,7.925,0.2,1689.749,39669.205,1.432,42596000.0,1180000000000.0,0.0,1.0,0.0,0.0,0.0,3.7534356519290344,4.09097016971417,0.3250793255770547
2119,Spain,2004,354.486,0.288,1.245,8.185,0.201,1760.301,40646.086,1.431,43308000.0,1230000000000.0,0.0,1.0,0.0,0.0,0.0,3.991354548014644,4.303533176062257,0.3472282710135009
2120,Spain,2005,369.492,0.284,1.256,8.394,0.208,1778.871,40411.442,1.368,44019000.0,1300000000000.0,0.0,1.0,0.0,0.0,0.0,4.20264714165024,4.359481909307013,0.3693461083805139
2121,Spain,2006,360.579,0.254,1.187,8.061,0.2,1804.9,40351.893,1.271,44729000.0,1420000000000.0,0.0,1.0,0.0,0.0,0.0,4.0771472824556465,4.4379035343812046,0.39143283767809367
2122,Spain,2007,368.433,0.241,1.177,8.11,0.2,1845.023,40613.341,1.206,45429000.0,1530000000000.0,0.0,1.0,0.0,0.0,0.0,4.187735849056605,4.558788349888975,0.4132084862813414
2123,Spain,2008,336.624,0.216,1.054,7.307,0.187,1796.843,39003.299,1.152,46069000.0,1560000000000.0,0.0,1.0,0.0,0.0,0.0,3.739847930160519,4.413628954749918,0.4331176507185964
2124,Spain,2009,297.241,0.192,0.945,6.381,0.178,1667.618,35798.076,1.076,46584000.0,1550000000000.0,0.0,1.0,0.0,0.0,0.0,3.185313996057449,4.024292656766422,0.44913830647670006
2125,Spain,2010,283.725,0.187,0.856,6.046,0.167,1703.449,36296.881,1.121,46931000.0,1520000000000.0,0.0,1.0,0.0,0.0,0.0,2.99500140805407,4.132246294940511,0.4599328065700243
2126,Spain,2011,284.544,0.19,0.832,6.043,0.17,1673.484,35542.528,1.116,47084000.0,1500000000000.0,0.0,1.0,0.0,0.0,0.0,3.006533370881442,4.04196606921735,0.46469234119330555
2127,Spain,2012,278.851,0.187,0.802,5.925,0.167,1665.282,35384.108,1.118,47063000.0,1490000000000.0,0.0,1.0,0.0,0.0,0.0,2.9263728527175448,4.017254625486952,0.4640390717352081
2128,Spain,2013,252.764,0.17,0.722,5.386,0.16,1580.489,33676.871,1.061,46931000.0,1490000000000.0,0.0,1.0,0.0,0.0,0.0,2.559053787665447,3.7617855388944625,0.4599328065700243
